mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension,target
14.831999999999999,26.16,95.736,559.32,0.10526400000000001,0.11334,0.07218,0.044939999999999994,0.2316,0.076848,0.35736,1.8024,2.6435999999999997,25.139999999999997,0.0085344,0.029915999999999998,0.032436,0.015516,0.023496,0.005355599999999999,16.596,36.6,109.752,689.64,0.15647999999999998,0.29556,0.29208,0.14459999999999998,0.35664,0.111132,1.0
25.32,24.624,165.72,1660.8,0.11620799999999999,0.141,0.18864,0.1386,0.18648,0.06793199999999999,0.79716,1.6332,5.450399999999999,98.268,0.006560399999999999,0.024900000000000002,0.038220000000000004,0.017592,0.012348,0.002646,30.816,38.484,201.83999999999997,2426.4,0.16416,0.37211999999999995,0.52788,0.2736,0.27216,0.0891,0.0
17.843999999999998,20.004,118.368,819.0,0.13943999999999998,0.19787999999999997,0.2028,0.107076,0.25884,0.081216,0.5119199999999999,1.13868,3.5867999999999998,49.416,0.008381999999999999,0.030756,0.036132,0.015252,0.019223999999999998,0.0046608,22.572,32.844,152.51999999999998,1314.0,0.22535999999999998,0.5376,0.56448,0.24323999999999998,0.43019999999999997,0.1278,0.0
11.600399999999999,22.188,73.788,346.92,0.10735199999999999,0.075096,0.035376,0.018168,0.26855999999999997,0.07695600000000001,0.45311999999999997,1.62,3.0827999999999998,27.276,0.009001199999999999,0.023868,0.032568,0.0118596,0.02352,0.004695599999999999,13.368,30.744,85.056,462.23999999999995,0.14808,0.18504,0.15324000000000002,0.07872,0.38088,0.10228799999999999,1.0
16.08,20.34,102.57600000000001,662.88,0.095244,0.068352,0.026171999999999997,0.017676,0.198,0.068412,0.19008,0.7348800000000001,1.2432,15.864,0.0052728,0.015,0.017412,0.0065808,0.015491999999999999,0.0024887999999999998,17.676,26.04,112.512,796.1999999999999,0.14556,0.20112,0.16368,0.083844,0.32892,0.090984,1.0
23.124,31.763999999999996,153.48,1394.3999999999999,0.112812,0.20628,0.19884,0.09111599999999999,0.22235999999999997,0.07513199999999999,0.6669599999999999,0.72744,4.2336,81.804,0.006018,0.039816,0.041964,0.0115716,0.018515999999999998,0.0046752,28.979999999999997,37.08,193.68,2175.6,0.18108,0.7908000000000001,0.7309199999999999,0.21419999999999997,0.44064000000000003,0.13476,0.0
21.587999999999997,12.456000000000001,147.35999999999999,1201.2,0.14208,0.33312,0.36011999999999994,0.17652,0.29028,0.094452,1.3139999999999998,1.08636,10.3068,184.08,0.0076787999999999995,0.058848,0.06447599999999999,0.019044,0.036036,0.007431599999999999,30.455999999999996,20.795999999999996,221.51999999999998,2422.7999999999997,0.19464,0.79872,0.8542799999999999,0.31848000000000004,0.5521199999999999,0.14268,0.0
18.264,36.744,124.08,860.28,0.12576,0.25044,0.306,0.113148,0.25536,0.085824,0.31223999999999996,1.446,2.8344,27.179999999999996,0.005549999999999999,0.05812799999999999,0.088308,0.019296,0.025644,0.007370399999999999,21.023999999999997,51.348,154.43999999999997,1098.0,0.17004,0.9500399999999999,1.404,0.28271999999999997,0.49067999999999995,0.16907999999999998,0.0
17.112,21.804000000000002,109.464,759.72,0.078912,0.06264,0.0297,0.016488,0.1962,0.067032,0.276,0.8028000000000001,1.9931999999999999,24.671999999999997,0.0038028,0.016523999999999997,0.012948,0.0062916000000000005,0.013236,0.0023484,19.464,30.312,126.96,983.64,0.11334,0.26004,0.1878,0.09036000000000001,0.31632,0.09211199999999999,1.0
14.04,22.932,89.196,502.43999999999994,0.10576799999999999,0.063036,0.018996,0.013776,0.23231999999999997,0.073536,0.19211999999999999,1.716,1.3308,13.536,0.0072768,0.010931999999999999,0.012504,0.0091656,0.028187999999999998,0.0019931999999999997,15.131999999999998,31.86,97.104,579.72,0.14676,0.13044,0.09498,0.068892,0.41844,0.083496,1.0
18.323999999999998,15.491999999999999,117.804,870.6,0.09818400000000001,0.07476,0.070704,0.037884,0.16307999999999997,0.066312,0.25608,0.43536,1.8299999999999998,24.0,0.0051492,0.014831999999999998,0.022091999999999997,0.0088476,0.0114468,0.0019871999999999997,20.855999999999998,19.104,136.44,1119.24,0.14664,0.26232,0.35544000000000003,0.12419999999999999,0.2784,0.089688,1.0
18.407999999999998,17.112,123.0,845.28,0.12876,0.2562,0.24924,0.11707199999999998,0.30251999999999996,0.08438399999999999,0.52656,0.8515199999999999,4.0607999999999995,53.891999999999996,0.0081468,0.06393599999999999,0.077352,0.027023999999999996,0.044064,0.0052728,21.684,22.895999999999997,150.11999999999998,1177.08,0.1668,0.71448,0.7565999999999999,0.28716,0.56004,0.119352,0.0
16.212,22.668,105.71999999999998,669.72,0.12708,0.13763999999999998,0.10296,0.06457199999999999,0.21672,0.072948,0.25632,1.5984,1.8155999999999999,23.148,0.0065304,0.023484,0.039647999999999996,0.016404,0.01578,0.0029568,17.76,32.64,116.79599999999999,810.24,0.17136,0.3084,0.41256,0.17436000000000001,0.31992,0.092232,1.0
12.576,23.831999999999997,80.064,405.23999999999995,0.1284,0.071652,0.057971999999999996,0.03684,0.20844,0.07728,0.44628,3.1344,3.0204,27.863999999999997,0.019247999999999998,0.016632,0.02238,0.013595999999999999,0.041712,0.004272,13.776,35.352,88.41600000000001,483.36,0.1818,0.12312,0.14171999999999998,0.080832,0.34596,0.09297599999999999,1.0
17.568,18.288,114.92399999999999,782.28,0.13584,0.16068,0.11959199999999999,0.084768,0.25392,0.076152,0.6137999999999999,0.88464,4.5767999999999995,51.312,0.006609599999999999,0.052944,0.053231999999999995,0.019476,0.029123999999999997,0.0058092,19.608,21.887999999999998,131.28,964.3199999999999,0.15324000000000002,0.37068,0.31248000000000004,0.16763999999999998,0.37811999999999996,0.101676,1.0
17.34,24.264,113.38799999999999,771.24,0.118464,0.14472,0.14159999999999998,0.07175999999999999,0.23399999999999999,0.077592,0.25104,0.78108,1.7351999999999999,23.304000000000002,0.0048528,0.019164,0.024,0.0087636,0.018264,0.0023712,21.996,36.144,141.48,1252.8,0.18624,0.48672,0.5960399999999999,0.22055999999999998,0.57036,0.12156,0.0
13.248,20.195999999999998,85.104,447.84,0.12924,0.093648,0.036552,0.029759999999999998,0.20568,0.07608,0.23604,1.6643999999999999,1.6104,16.247999999999998,0.0061896,0.011226,0.012672,0.008979599999999999,0.020616,0.0026376,14.892,31.728,95.91600000000001,565.68,0.16427999999999998,0.17784,0.12804,0.089172,0.35976,0.094572,1.0
23.772,26.58,156.0,1512.0,0.117972,0.12323999999999999,0.17748,0.113976,0.18984,0.06473999999999999,0.90984,1.2204,7.038,134.88,0.007792799999999999,0.022715999999999997,0.040692,0.018251999999999997,0.016272,0.0023964,32.784,37.056,224.16,2877.6,0.18144,0.378,0.64464,0.28656,0.33215999999999996,0.09137999999999999,0.0
12.312,14.664,78.89999999999999,385.92,0.11995199999999999,0.090504,0.023076,0.023615999999999998,0.216,0.078828,0.22931999999999997,0.6572399999999999,1.6176000000000001,14.256,0.0068184000000000005,0.01638,0.0101952,0.0083148,0.023256000000000002,0.0028451999999999996,13.656,18.78,87.876,473.4,0.16116,0.198,0.10338,0.080352,0.35244000000000003,0.092664,1.0
15.468,15.743999999999998,98.268,619.0799999999999,0.08345999999999999,0.044747999999999996,0.02712,0.014052,0.16044,0.06697199999999999,0.18384,0.5628,1.3379999999999999,15.216,0.0056771999999999994,0.016139999999999998,0.019823999999999998,0.007085999999999999,0.019427999999999997,0.0024971999999999998,16.343999999999998,18.648,104.88000000000001,692.4,0.115392,0.13763999999999998,0.14232,0.06439199999999999,0.27708,0.08298,1.0
16.08,24.624,106.368,668.0400000000001,0.13272,0.17628,0.17339999999999997,0.098064,0.25392,0.08789999999999999,0.46871999999999997,1.11672,3.7116,40.404,0.0064968000000000005,0.02718,0.041424,0.016007999999999998,0.02046,0.0048059999999999995,19.692,35.592,135.95999999999998,1013.28,0.18888000000000002,0.46271999999999996,0.61272,0.24612,0.43019999999999997,0.13308,0.0
15.552,21.947999999999997,101.016,630.24,0.088212,0.094788,0.048684,0.022595999999999998,0.22488,0.070788,0.28284,1.5588,2.8764,24.252,0.0043548,0.044556000000000005,0.041424,0.01278,0.031584,0.004445999999999999,16.956,29.531999999999996,115.572,746.28,0.11194799999999999,0.27816,0.19247999999999998,0.07929599999999999,0.38483999999999996,0.086964,1.0
21.3,33.636,140.76,1177.92,0.119964,0.15768,0.20376,0.09951600000000001,0.20556,0.070992,0.46763999999999994,1.2924,3.4476,52.74,0.0056568,0.02418,0.044364,0.01332,0.014844,0.0030672,25.836000000000002,46.248,174.48,1724.3999999999999,0.16812,0.45143999999999995,0.76788,0.2364,0.35664,0.1089,0.0
24.695999999999998,26.568,161.64,1548.0,0.10908,0.16176,0.1968,0.114732,0.2118,0.060287999999999994,1.03212,1.776,8.4348,134.04,0.009748799999999998,0.043332,0.065868,0.03318,0.03811199999999999,0.002838,27.887999999999998,33.408,189.96,1987.1999999999998,0.14135999999999999,0.3504,0.46331999999999995,0.2304,0.34908,0.07038,0.0
18.336,26.892,118.704,852.72,0.10868399999999999,0.12624,0.0645,0.039155999999999996,0.20723999999999998,0.075804,0.24647999999999998,0.5947199999999999,1.6128,23.436,0.003948,0.01674,0.021287999999999998,0.007210799999999999,0.014063999999999998,0.00309,21.36,33.636,136.56,1167.72,0.15611999999999998,0.39588,0.4356,0.14712,0.381,0.117264,0.0
16.535999999999998,18.947999999999997,106.044,703.0799999999999,0.105804,0.08061600000000001,0.01266,0.0119244,0.1686,0.07017599999999999,0.42756,0.57996,2.682,35.208,0.0077184,0.013872,0.0092892,0.006788399999999999,0.014724,0.0030767999999999998,18.323999999999998,21.0,117.48,847.92,0.12864,0.12852,0.042204,0.039743999999999995,0.22308,0.08171999999999999,1.0
18.119999999999997,26.424,116.712,855.3599999999999,0.108672,0.08497199999999999,0.063036,0.040008,0.19391999999999998,0.068208,0.3726,1.00068,2.5164,35.891999999999996,0.00561,0.01236,0.019236,0.011066399999999999,0.013139999999999999,0.0019548,21.720000000000002,38.028,141.24,1236.0,0.16668,0.24683999999999998,0.32544,0.18359999999999999,0.321,0.09447599999999999,0.0
14.808,17.939999999999998,93.94800000000001,562.92,0.10418399999999998,0.054852,0.025308,0.024648,0.18852,0.068496,0.4599599999999999,1.08936,3.1224,36.18,0.0092424,0.0101892,0.015684,0.01236,0.03564,0.0017184,15.815999999999999,20.220000000000002,100.932,639.72,0.12576,0.080928,0.05905199999999999,0.057516,0.27576,0.071688,1.0
9.835199999999999,20.208,62.052,242.28,0.10319999999999999,0.07131599999999999,0.019055999999999997,0.0071004,0.21228,0.07803600000000001,0.18755999999999998,1.14804,1.3128,9.846,0.0107616,0.019752,0.019055999999999997,0.0071004,0.030888,0.0030984,10.7568,26.352,68.71199999999999,290.64,0.15564,0.16283999999999998,0.08256,0.030767999999999997,0.3726,0.088908,1.0
16.139999999999997,21.96,103.91999999999999,666.12,0.12264,0.09798,0.047687999999999994,0.033359999999999994,0.19655999999999998,0.06852,0.354,1.6476,2.5188,30.263999999999996,0.0070608,0.017891999999999998,0.022464,0.0112392,0.022608,0.0021804,18.119999999999997,31.128,117.108,839.28,0.16068,0.21012,0.16572,0.094932,0.32136,0.079236,1.0
13.584,32.495999999999995,86.11200000000001,474.84,0.082596,0.045756,0.019596,0.00375,0.22428,0.067536,0.1452,1.07124,1.2708,10.326,0.0043836,0.019763999999999997,0.019596,0.00375,0.018444,0.0024624,14.495999999999999,40.5,95.78399999999999,542.76,0.11043599999999999,0.17184,0.13068,0.024996,0.34187999999999996,0.085044,1.0
26.724,23.604000000000003,183.36,1810.8,0.15911999999999998,0.33215999999999996,0.51168,0.21875999999999998,0.30672,0.08446799999999999,1.458,1.8539999999999999,12.06,204.0,0.007818,0.10401599999999998,0.1248,0.029759999999999998,0.037343999999999995,0.006044399999999999,34.08,33.612,248.16,2832.0,0.20412,0.8396399999999999,1.15296,0.34919999999999995,0.48660000000000003,0.117468,0.0
23.279999999999998,28.2,154.92,1386.0,0.12323999999999999,0.18696,0.24588,0.10663199999999999,0.23736,0.072,0.6291599999999999,2.1624,4.844399999999999,72.49199999999999,0.012731999999999999,0.039023999999999996,0.046979999999999994,0.018708,0.026232000000000002,0.0047388000000000005,25.979999999999997,36.636,173.88,1700.3999999999999,0.17556000000000002,0.35616,0.41496,0.18768,0.3504,0.09136799999999999,0.0
9.312,29.447999999999997,57.504,217.2,0.063156,0.052343999999999995,0.0,0.0,0.19044,0.070608,0.46284,1.7135999999999998,3.0576,22.979999999999997,0.0086268,0.005592,0.0,0.0,0.032111999999999995,0.0033396,11.347199999999999,36.444,70.99199999999999,322.32,0.10795199999999999,0.077328,0.0,0.0,0.34452,0.08446799999999999,1.0
17.831999999999997,20.328,113.868,808.44,0.107088,0.08488799999999999,0.04015199999999999,0.034524,0.18875999999999998,0.068436,0.36336,0.80196,1.9344000000000001,28.704,0.0069072,0.01998,0.017532,0.0099372,0.018612,0.0026015999999999995,19.572,24.648,122.75999999999999,933.0,0.14616,0.186,0.1464,0.095652,0.303,0.081924,1.0
13.356,19.944,84.564,457.32,0.097812,0.046008,0.016428,0.01644,0.18132,0.073776,0.16979999999999998,1.16052,1.1616,11.6448,0.0070596,0.0075156,0.0112776,0.0074268,0.024108,0.0028524,14.016,24.348,89.21999999999998,505.32,0.12359999999999999,0.074628,0.05496,0.048527999999999995,0.28596,0.084996,1.0
11.664,21.863999999999997,72.87599999999999,345.72,0.0834,0.028127999999999997,0.0,0.0,0.19836,0.077364,0.42468,5.861999999999999,2.6759999999999997,26.028000000000002,0.0020556,0.008083199999999999,0.0,0.0,0.045588000000000004,0.0020256,11.961599999999999,24.996,74.7,364.56,0.085404,0.032748,0.0,0.0,0.22907999999999998,0.07870799999999999,1.0
11.527199999999999,20.208,73.968,336.59999999999997,0.10177199999999999,0.110736,0.101064,0.027503999999999997,0.24431999999999998,0.08549999999999999,0.22128,1.1314799999999998,1.7148,14.484,0.0071448,0.041651999999999995,0.060335999999999994,0.010212,0.021,0.0048372,12.9,27.684,85.5,424.32,0.14796,0.40992,0.5209199999999999,0.09743999999999998,0.35784,0.1179,1.0
12.096,18.131999999999998,76.512,381.0,0.111204,0.056339999999999994,0.0019163999999999997,0.0028848,0.20436,0.072576,0.5094,1.5216,3.216,31.715999999999998,0.017268,0.0144,0.0019163999999999997,0.0028848,0.030455999999999997,0.004164,14.243999999999998,25.416,90.468,524.4,0.18252000000000002,0.12228,0.008303999999999999,0.012504,0.35196,0.09236399999999999,1.0
15.072,22.884,98.304,582.96,0.10511999999999999,0.12456,0.12359999999999999,0.052691999999999996,0.18395999999999998,0.074208,0.43224,1.7735999999999998,3.8544,32.988,0.0118236,0.05082,0.075252,0.023592,0.031668,0.005046,16.043999999999997,26.916,106.824,656.88,0.13152,0.24023999999999998,0.28656,0.11117999999999999,0.25452,0.086256,1.0
18.156,35.772,116.05199999999999,863.4,0.09984,0.05526,0.056232,0.032868,0.22224,0.063528,0.56172,1.9524,3.6516,54.456,0.0081972,0.017124,0.029868,0.0109044,0.037812000000000005,0.0021,20.712,44.291999999999994,132.11999999999998,1117.6799999999998,0.13776,0.118392,0.18564,0.0789,0.38795999999999997,0.07398,0.0
12.576,17.976,80.98799999999999,400.32,0.117792,0.12156,0.07602,0.026615999999999997,0.23099999999999998,0.08298,0.39311999999999997,1.3524,3.0768,24.924,0.008836799999999999,0.046404,0.063156,0.015168,0.025932,0.005796,14.556000000000001,25.884,97.692,528.4799999999999,0.15924000000000002,0.35951999999999995,0.35268,0.11172,0.3624,0.115752,1.0
15.335999999999999,19.787999999999997,97.644,603.0,0.117972,0.06280799999999999,0.043836,0.034367999999999996,0.1908,0.067836,0.28416,1.0478399999999999,1.7652,21.996,0.0095544,0.0067344,0.01902,0.0103944,0.027048,0.0022871999999999997,16.152,23.712,102.804,665.88,0.15552,0.084732,0.12468,0.070584,0.28596,0.07692,1.0
17.688,30.504,113.64,802.32,0.0993,0.08656799999999999,0.049260000000000005,0.036323999999999995,0.2208,0.06816,0.36372,1.662,2.6124,32.891999999999996,0.00573,0.014063999999999998,0.023364,0.015227999999999998,0.02244,0.0031512,19.812,38.748,128.88,991.68,0.12719999999999998,0.16512,0.19332,0.1314,0.32664,0.08347199999999999,1.0
11.8848,21.671999999999997,77.52,362.87999999999994,0.116388,0.15527999999999997,0.15684,0.044592,0.20027999999999999,0.09739199999999999,0.51732,2.7132,3.7584,32.976,0.015432,0.105696,0.14364,0.029519999999999998,0.04656,0.021504,13.511999999999999,29.268,87.68399999999998,468.23999999999995,0.15611999999999998,0.354,0.41832,0.11891999999999998,0.31368,0.13943999999999998,1.0
16.584,29.387999999999998,110.79599999999999,715.0799999999999,0.13943999999999998,0.20171999999999998,0.16283999999999998,0.081108,0.273,0.086844,0.57012,1.8336,3.5688,46.85999999999999,0.011616,0.046271999999999994,0.041712,0.019392,0.029207999999999998,0.008394,19.212,39.528,127.19999999999999,945.5999999999999,0.21528,0.47592,0.40572,0.18252000000000002,0.43811999999999995,0.14196,0.0
15.468,16.932,101.94,614.64,0.10511999999999999,0.16152,0.16488,0.047760000000000004,0.19152,0.07690799999999999,0.243,0.5282399999999999,2.8715999999999995,19.62,0.0066012,0.067104,0.097896,0.01644,0.015191999999999999,0.009066,17.268,21.24,126.0,766.92,0.15048,0.70188,0.9272400000000001,0.18732,0.31668,0.14135999999999999,1.0
16.488,21.492,105.744,702.0,0.095328,0.076512,0.034572,0.015948,0.17675999999999997,0.06696,0.3,0.9088799999999999,1.8876,25.764,0.0034055999999999995,0.019104,0.02136,0.0069936,0.015948,0.0023712,18.407999999999998,26.952,116.62799999999999,871.0799999999999,0.116532,0.21888,0.18768,0.072228,0.282,0.08416799999999999,1.0
16.043999999999997,19.668,103.32,664.1999999999999,0.08538,0.08789999999999999,0.09710400000000001,0.0336,0.17064,0.069876,0.19668,1.3679999999999999,1.4676,17.592,0.007102799999999999,0.03924,0.059484,0.012456,0.014496,0.004891199999999999,17.112,27.3,110.38799999999999,758.52,0.12299999999999998,0.30372,0.39696,0.107736,0.24576,0.09153599999999999,1.0
17.628,16.776,117.86399999999999,787.32,0.12372,0.22032000000000002,0.174,0.0756,0.25032,0.08887199999999999,0.65544,1.8131999999999997,5.754,59.34,0.0119712,0.062928,0.063336,0.01896,0.031836,0.0065328,19.752,22.008,136.92,971.04,0.15744,0.4362,0.38628,0.13296,0.33924,0.110496,1.0
15.491999999999999,19.595999999999997,99.036,619.68,0.09529199999999999,0.06439199999999999,0.046475999999999996,0.028523999999999997,0.21948,0.068004,0.23304,1.09032,1.7916,18.9,0.0063576,0.019044,0.027852000000000002,0.010104,0.022236000000000002,0.0025824,16.656,26.4,108.972,720.72,0.13164,0.18072000000000002,0.21168,0.09882,0.36288,0.08338799999999999,1.0
16.343999999999998,27.876,104.628,687.84,0.110952,0.080964,0.035688,0.029316,0.19968,0.069612,0.41519999999999996,1.6032,2.4791999999999996,37.488,0.007041599999999999,0.025188000000000002,0.024252,0.010876799999999999,0.025044,0.0030995999999999997,18.419999999999998,34.908,117.09599999999999,875.7599999999999,0.14592,0.18204,0.12588,0.086088,0.31704,0.083436,1.0
20.82,27.671999999999997,133.2,1119.72,0.103944,0.07547999999999999,0.034692,0.034044,0.18768,0.06368399999999999,0.48084,1.5803999999999998,3.0924,53.291999999999994,0.0068712,0.013272,0.014952,0.0092052,0.016932,0.0018935999999999998,23.82,37.763999999999996,153.83999999999997,1461.6,0.1488,0.17832,0.14532,0.09882,0.29424,0.07818,0.0
18.0,18.612,116.94,821.4,0.100452,0.13152,0.07805999999999999,0.04536,0.22571999999999998,0.07088399999999999,0.27816,0.59592,2.7312,23.855999999999998,0.0049428,0.038484,0.043727999999999996,0.013859999999999999,0.016692,0.0038447999999999998,19.692,23.171999999999997,137.04,969.84,0.13632,0.43524,0.40824,0.16548,0.35447999999999996,0.100344,1.0
14.16,20.712,90.312,518.28,0.109044,0.074784,0.034235999999999996,0.019655999999999996,0.22164,0.072228,0.41256,1.3679999999999999,2.67,30.071999999999996,0.0065556,0.023568000000000002,0.024947999999999998,0.0064776,0.017724,0.0036851999999999996,16.139999999999997,29.387999999999998,103.2,674.4,0.14928,0.20712,0.17388,0.064272,0.33347999999999994,0.097452,1.0
17.436,16.776,112.63199999999999,773.0400000000001,0.13188,0.110904,0.08274,0.07794,0.198,0.073452,0.36719999999999997,0.86556,2.5715999999999997,30.839999999999996,0.0073596,0.015012,0.01938,0.013632,0.026483999999999997,0.0042756,18.96,20.316,123.71999999999998,899.88,0.16163999999999998,0.17736,0.16476,0.12827999999999998,0.31272,0.09372,1.0
16.452,22.416,106.476,685.1999999999999,0.11899199999999999,0.1284,0.06462,0.045396,0.20568,0.08211600000000001,0.38292,1.4988000000000001,2.7407999999999997,31.74,0.0080868,0.027011999999999998,0.025032,0.016224,0.02244,0.004496399999999999,18.131999999999998,30.755999999999997,119.316,842.28,0.17099999999999999,0.30791999999999997,0.2322,0.15407999999999997,0.34187999999999996,0.108372,1.0
13.632,21.084,86.98799999999999,479.76,0.106296,0.063756,0.033396,0.0252,0.19211999999999999,0.070956,0.22991999999999999,1.8659999999999999,1.6308,16.392,0.0064692,0.011936399999999998,0.013956,0.0070463999999999995,0.016092,0.0019908,15.66,43.583999999999996,102.08399999999999,625.56,0.17436000000000001,0.19464,0.21732,0.104376,0.35676,0.09294000000000001,1.0
10.471200000000001,18.996,67.008,277.08,0.138,0.098412,0.049584,0.023088,0.19787999999999997,0.091596,0.1998,0.70368,1.6248,10.759199999999998,0.009913199999999999,0.026556,0.039108,0.01248,0.020496,0.0045671999999999996,11.5536,23.544,77.376,341.28,0.20687999999999998,0.28368,0.29472,0.126,0.35112000000000004,0.12204,1.0
19.331999999999997,21.66,126.11999999999999,975.5999999999999,0.116652,0.13643999999999998,0.11336399999999999,0.07131599999999999,0.22332,0.074976,0.84588,1.5984,5.4396,88.896,0.008124,0.023256000000000002,0.036803999999999996,0.014003999999999999,0.0225,0.0041208,23.904,30.323999999999998,154.79999999999998,1479.6,0.15768,0.26832,0.33624,0.14592,0.33504,0.097896,0.0
22.188,21.023999999999997,145.56,1281.6,0.12143999999999999,0.15804,0.17892,0.11019599999999999,0.21984,0.080364,0.9507599999999999,1.2539999999999998,5.8212,114.92399999999999,0.0095688,0.038568,0.053219999999999996,0.018876,0.019404,0.006306,27.3,27.456,175.68,1920.0,0.16943999999999998,0.37068,0.42396,0.19956,0.30119999999999997,0.11334,0.0
16.452,24.996,108.24,693.4799999999999,0.14268,0.1974,0.11239199999999999,0.07182,0.26352,0.089412,0.7002,1.6523999999999999,4.627199999999999,61.152,0.010566,0.036348,0.029855999999999997,0.017376,0.017832,0.0064944,20.471999999999998,33.768,132.72,1076.3999999999999,0.19848,0.44184,0.32136,0.18671999999999997,0.38351999999999997,0.13812,0.0
17.364,29.987999999999996,114.972,787.68,0.106044,0.14759999999999998,0.12108,0.04667999999999999,0.22464,0.07609199999999999,0.30504,1.2948,3.1380000000000003,27.732,0.0085656,0.055836000000000004,0.045947999999999996,0.013944,0.024816,0.0073332,19.464,38.076,136.2,970.68,0.1608,0.50424,0.4848,0.14459999999999998,0.38243999999999995,0.12276,1.0
16.247999999999998,17.232,104.95199999999998,679.56,0.117348,0.097548,0.079968,0.05737199999999999,0.22619999999999998,0.069192,0.32387999999999995,0.9463199999999999,2.4696,28.272,0.010154400000000001,0.01752,0.028643999999999996,0.01578,0.02376,0.00276,18.131999999999998,23.112000000000002,119.64,853.44,0.17279999999999998,0.21276,0.2868,0.15456,0.35724,0.087108,1.0
